feature,bin_future,p,N,freq,bin_past,p,N,freq,bin_present,p,N,freq
aint,0.011338963100747102,0.6986135586586523,4511,9,-0.0067933672237698072,0.8631867657279071,4511,9,0.0001472616319400384,0.9968142357276448,4511,9
airport,0.0023712783158326843,0.9396881625050495,4511,6,0.0060462856004827254,0.8753410994117924,4511,6,-0.0043434846724770965,0.8962144136746307,4511,6
album,-0.010187530023482515,0.7316554998989191,4511,5,-0.0065466286821600841,0.8675919712869145,4511,5,0.017115262231054248,0.558144873729396,4511,5
alex,-0.00498645871471991,0.8748749979079726,4511,6,0.016830373965212475,0.6431033080291554,4511,6,-0.020030977349616598,0.48515688640554516,4511,6
all,-0.026747095802129899,0.36434964146810583,4511,257,0.0014539505225449458,0.9758880154493886,4511,257,0.017630882362946791,0.5466725242547595,4511,257
all .,-0.017975046162603155,0.5516685517151902,4511,10,0.0045672773043763963,0.9052357622796797,4511,10,0.0045310602302161126,0.8909712457143117,4511,10
all day,-0.0053662579623959938,0.8660053468441059,4511,11,0.036023641610769666,0.161751863956409,4511,11,-0.031681406222553346,0.2621283099943495,4511,11
all i,0.0079999582527097088,0.7907778450906724,4511,19,0.014781897156060443,0.6884593100924036,4511,19,-0.021156532618084225,0.4569520034804633,4511,19
all in,-0.0081731644933690194,0.7871637362927026,4511,6,0.023784004265166001,0.5232295285685271,4511,6,-0.010920305764085396,0.7160883926331684,4511,6
all my,-0.010909673063855447,0.711205097644526,4511,22,0.021802159087092161,0.5925264048438192,4511,22,-0.0040542786287882365,0.9045980213359486,4511,22
all night,-0.0012738953627478315,0.9679947194567506,4511,6,0.0031932365957625642,0.9348665892009824,4511,6,0.0009032129371940599,0.9817517035057367,4511,6
all of,-0.022278703063039255,0.5075503868961246,4511,16,0.0041708636115236862,0.9176919451952987,4511,16,0.020057387579615726,0.48500151588411144,4511,16
all of the,-0.018410958675400102,0.5516685517151902,4511,5,0.021133502876894673,0.6089398215690189,4511,5,0.00019157186998493918,0.9951032094881319,4511,5
all over,-0.021565933382664281,0.5214569131402179,4511,8,0.0068790862522062476,0.8605101620341702,4511,8,-0.00084906991979279926,0.9823480098529154,4511,8
all the,0.0044804827588753775,0.8849223186960916,4511,42,-0.019265946980238029,0.6252258343476071,4511,42,0.014781194673019384,0.6131406745292998,4511,42
all the time,-0.0026249665077968986,0.9348454838855104,4511,5,-0.016468666990358507,0.6504722664053543,4511,5,0.013246115521476464,0.6542271264367787,4511,5
almost,0.02655066373064318,0.3705678281358528,4511,22,0.0068172082928228631,0.8629073867824811,4511,22,-0.034132735963838361,0.22439416528065131,4511,22
alone,-0.0059034563767253259,0.8513542433573063,4511,8,-0.0080628460261741239,0.8424791092377397,4511,8,0.015776463602519795,0.5882393826817274,4511,8
along,0.0091594117815788929,0.7582414877756435,4511,5,-0.011752325490754521,0.7525895928188204,4511,5,0.0051781867831678157,0.8791960331576991,4511,5
alot,-0.019350254209522744,0.5516685517151902,4511,9,0.02320535982079194,0.5486406139499534,4511,9,-0.0048698461142723144,0.8859091017563657,4511,9
already,0.0057163186424331082,0.8589626710868982,4511,23,-0.013188254217217754,0.7333288869644125,4511,23,0.0096641002267584732,0.7488975589994565,4511,23
alright,0.010754488412387304,0.7164740914912461,4511,6,-0.01247916645666239,0.7345486855919815,4511,6,0.0048598708718009427,0.8859091017563657,4511,6
also,-0.0073729981712884404,0.810030424831381,4511,23,0.010399336399885883,0.7855663385229322,4511,23,0.0032319075123336287,0.919875188378683,4511,23
always,-0.032624634356754521,0.20989711167035346,4511,48,-0.022422721801710687,0.5717046947371687,4511,48,0.037797774881624266,0.15864417238780623,4511,48
am,-0.005373016640910353,0.8659481615028494,4511,119,-0.033134049273902351,0.22536921044091965,4511,119,0.044390053986846999,0.06435678668386641,4511,119
am .,0.035025812439816777,0.14951712112404927,4511,11,0.0067486250124163304,0.8634766757260763,4511,11,-0.031897741369313733,0.2605771083469814,4511,11
am i,-0.013763297219137646,0.6315708375074214,4511,12,-0.022282158029747371,0.5754197041861706,4511,12,0.035611401618993573,0.19813230816744618,4511,12
am in,-0.01091758240022532,0.7111506325017738,4511,6,-0.017877494390047745,0.6252258343476071,4511,6,0.02793691778245156,0.32320615092369503,4511,6
am so,-0.015490508963073303,0.5818072029805051,4511,5,-0.016404193701171285,0.6507728421014992,4511,5,0.030327617553130369,0.28706488027636284,4511,5
amazing,-0.024797972065032849,0.432847559802604,4511,44,0.046136804448376575,0.035943814428381224,4511,44,-0.011812674486690954,0.6910466459461854,4511,44
amazing !,-0.0065190784445667681,0.8363496655973333,4511,6,0.03084015970920009,0.2941255248967119,4511,6,-0.018359173901475141,0.5291438410062216,4511,6
amazing .,-0.010030751726617862,0.7371215544683535,4511,6,0.0035174527230783658,0.9276537996737204,4511,6,0.0078228098049748142,0.8081359858558866,4511,6
american,0.0085751391149854993,0.7771945948493703,4511,5,0.0040619298834519667,0.9206523609066725,4511,5,-0.018135050647478258,0.5321672880521706,4511,5
amp,-0.0060739922607397643,0.848542227522557,4511,70,0.033450610420484674,0.2197214847650068,4511,70,-0.017264416039269231,0.5562087877290854,4511,70
amp ;,-0.0046631629519583119,0.8813528817917318,4511,68,0.028242386634645043,0.37649940118119757,4511,68,-0.014082093729257783,0.6344416354021455,4511,68
amp ; i,-0.013433956312511451,0.6401820150100892,4511,8,0.028936395008693532,0.35945431756363505,4511,8,-0.010418816226984023,0.7328900520586292,4511,8
an,-0.0049492484751400643,0.8763276301436044,4511,111,0.027338398913128743,0.40679255945583326,4511,111,-0.019825851202158545,0.4922779440248472,4511,111
an amazing,-0.01762921621386639,0.5516685517151902,4511,6,0.014982764875443557,0.6851198768932706,4511,6,0.004819225359151998,0.8859091017563657,4511,6
an awesome,-0.022187636229163733,0.5091789301713102,4511,8,0.020016584422032014,0.6209247119048144,4511,8,0.0050419820584097514,0.8829406086956901,4511,8
an hour,0.041497501695203429,0.06277474786694369,4511,17,0.0087740212015247655,0.8211899585029143,4511,17,-0.043252466154614297,0.0765974629450914,4511,17
and,-0.027626404557254,0.3403364131789406,4511,850,0.0282605394084301,0.37649940118119757,4511,850,0.0034082169561414446,0.9145418694567038,4511,850
and a,0.029587256856347732,0.2869932830102131,4511,22,-0.0016901955817582813,0.9721419567726818,4511,22,-0.018214191649132575,0.5307786200986092,4511,22
and all,-0.00044927306282200008,0.9867432244203133,4511,8,-0.010589146335924155,0.7828816606087963,4511,8,0.0018634250315636787,0.956181253374081,4511,8
and do,0.0019252857279270599,0.9506487758364367,4511,5,0.0071564650148929132,0.85584567357486,4511,5,-0.0049846238804157903,0.884173268627409,4511,5
and get,0.012971911173946339,0.6513741176500958,4511,8,0.0073199695824811978,0.8522250454416914,4511,8,-0.01398808935340758,0.6369911308574574,4511,8
and i,-0.0059654361896365939,0.849714836924659,4511,58,0.0226762031729675,0.5676800110499123,4511,58,-0.014754635891444139,0.613618139348356,4511,58
and i just,-0.0051791532771025819,0.8695813343065572,4511,5,0.011838582878094075,0.7512620063432655,4511,5,-0.003395950646579559,0.9147621855263083,4511,5
and i will,0.019765189314630904,0.5516685517151902,4511,6,-0.011516727189487387,0.7582876646832073,4511,6,-0.024872327402276243,0.3669500231540803,4511,6
and i'm,-0.016156973474372407,0.5616618265347099,4511,9,-0.0037016638158876292,0.9275267758417398,4511,9,0.015880088330015949,0.5845567258962243,4511,9
and im,-0.011253063559631437,0.7012057462467176,4511,5,-0.0072840008156896431,0.8530450827951842,4511,5,0.018748444816085227,0.5152299515022548,4511,5
and is,-0.0055798987727807411,0.861170415293562,4511,6,0.011012048617116924,0.7713623776418886,4511,6,-0.0018741769760313976,0.956181253374081,4511,6
and it,-0.012604928216774629,0.6578997042528688,4511,9,0.044632642840223363,0.04549879641680425,4511,9,-0.025273480361708886,0.35578103792722837,4511,9
and its,-0.013582084788145182,0.6367654968681005,4511,9,-0.011666042626997358,0.7548804032519786,4511,9,0.025323475324559207,0.35527404317137595,4511,9
and just,-0.0048551215544287056,0.8783452294766572,4511,5,0.0012294898707506283,0.9787827418314987,4511,5,0.0058702255949320322,0.8610797686554601,4511,5
and my,-0.0041560536137215205,0.8954598756361114,4511,16,-0.00014406161167013337,0.9981702291803036,4511,16,0.0084974937162777958,0.7838700821693257,4511,16
and no,-0.016685408399882924,0.5561919185900509,4511,5,0.029363311730233727,0.3466651182797784,4511,5,-0.0088365264329261332,0.7753339948302099,4511,5
and now,-0.023608955705261753,0.47023968362276497,4511,10,0.04162760212466507,0.07373192179606732,4511,10,-0.012573888437366891,0.6740047904666479,4511,10
and see,0.023374766759479564,0.47668383099820155,4511,6,-0.013821211749574546,0.7162532457713364,4511,6,-0.0045575468507581722,0.8908307530922723,4511,6
and she,-0.015871427059238746,0.5705644532693878,4511,6,0.047554892273157137,0.029022698995201,4511,6,-0.025722418284932286,0.3440301403945234,4511,6
and the,-0.015095816642807014,0.5922549257487375,4511,25,0.0032518397534287606,0.9342080789579729,4511,25,0.011703331361562142,0.6936819992959063,4511,25
and then,0.033700687770704091,0.18051006739566988,4511,13,-0.0012343893547247136,0.9787827418314987,4511,13,-0.030193493262156437,0.28975266238313313,4511,13
and they,-0.017520956464126238,0.5516685517151902,4511,5,0.01728222414096205,0.6326222358445635,4511,5,-0.018451742717621539,0.526337655378169,4511,5
and you,-0.0026853246469274255,0.9330903335815507,4511,11,0.028817698817208571,0.3627830495231278,4511,11,-0.019373903619294093,0.5025724682823055,4511,11
anniversary,0.010239066114313102,0.7309179690318438,4511,5,-0.017880894146894488,0.6252258343476071,4511,5,0.0097978295934288678,0.7448217924899988,4511,5
annoying,-0.015477529819959552,0.5822145850333286,4511,11,0.023965626891455549,0.5232295285685271,4511,11,-0.0043811291720387939,0.8950197723401443,4511,11
another,0.014543262928435847,0.6070346881258802,4511,44,-0.0031417210990060795,0.9348761626693273,4511,44,-0.013421008370261292,0.6495861884233215,4511,44
answer,-0.016990052060083853,0.5546607574243461,4511,8,0.0050796236875817607,0.8913729285158853,4511,8,0.013796567904541795,0.6389017425910377,4511,8
any,0.012002561745762768,0.6773756342326693,4511,39,-0.015531502295584117,0.6752030689546819,4511,39,0.011027218260768135,0.7124881412519442,4511,39
any of,-0.018071732804237864,0.5516685517151902,4511,6,-0.0090631050699689526,0.813167039703124,4511,6,0.026491024487520994,0.33664845071408156,4511,6
anybody,-0.0013210134284164289,0.9675407916268249,4511,7,-0.021083598850340623,0.6106383693551176,4511,7,0.023038635662552907,0.4098253977461988,4511,7
anymore,-0.013836352764959472,0.6295584619428919,4511,9,-0.011405654583530022,0.7585304645631069,4511,9,0.025836123933301203,0.34377802659897216,4511,9
anyone,0.041393602164242232,0.06363435270262491,4511,42,-0.0059078287822385712,0.8776127231872609,4511,42,-0.022698882108151505,0.4182305457137976,4511,42
anyone else,0.011202032210849748,0.7024095468943635,4511,7,0.020696807200463664,0.6114771387323741,4511,7,-0.024343601756684242,0.3783597298799523,4511,7
anything,0.012439567678733958,0.6609983855239583,4511,22,-0.015675801267578206,0.6710148165625007,4511,22,0.0022174269237511778,0.9494834388993447,4511,22
anyway,-0.0014197499326337694,0.9657151001492047,4511,11,-0.0012777233184542212,0.9781134255947757,4511,11,-0.012126480303122564,0.6822163782939022,4511,11
apartment,0.015176565282500516,0.5910179801935227,4511,5,-0.01266338939843552,0.7345390111863312,4511,5,0.00080828095546324626,0.9829459455526058,4511,5
apparently,0.0054259287077208533,0.8638009034233516,4511,7,-0.0029043133093565893,0.9418008352117887,4511,7,0.0013519016386495846,0.9688149938717605,4511,7
apple,0.017648285266518692,0.5516685517151902,4511,10,-0.011655880040442799,0.7548804032519786,4511,10,-0.0011646860221132943,0.9747918833380362,4511,10
are,-0.027869365230322813,0.33224623175310497,4511,200,-0.050817860072561019,0.015674842047558573,4511,200,0.065823866303526088,0.0005851420540013557,4511,200
are going,0.031840182378441814,0.22853877554923135,4511,7,-0.014944322111691385,0.6851198768932706,4511,7,-0.010819216489543143,0.7221249317249159,4511,7
are my,-0.017811821556513056,0.5516685517151902,4511,5,-0.018862425481320291,0.6252258343476071,4511,5,0.034872328170645693,0.20877570780616736,4511,5
are the,-0.01248132414864888,0.6609983855239583,4511,5,-0.017149682429081225,0.6337462799449193,4511,5,0.017111759836200023,0.558144873729396,4511,5
are you,-0.014660693938509757,0.604364014346519,4511,25,0.0032667826630452287,0.9342080789579729,4511,25,0.013871776205250827,0.6381513327460355,4511,25
aren't,-0.021468170456454397,0.5247700122981983,4511,7,0.013080222946064221,0.7333288869644125,4511,7,0.010426628318351137,0.7328900520586292,4511,7
arms,0.00090134931361294211,0.9779699767626938,4511,6,-0.020755926818743116,0.6114771387323741,4511,6,0.010999543336438856,0.713313269856545,4511,6
around,-0.0013087620910554815,0.9675407916268249,4511,41,-0.0096572349047174873,0.8008338761802261,4511,41,0.0084853204349648673,0.7842701403037776,4511,41
as,-0.015519868617594855,0.5807861274023999,4511,132,0.01576802972768817,0.6688648198080601,4511,132,-0.011137749219461552,0.7116693355843606,4511,132
as a,0.0056634979794269484,0.8589626710868982,4511,11,0.02876230595048871,0.3633315422203883,4511,11,-0.026234844991664775,0.33867869049585736,4511,11
as i,0.01496824174193578,0.5953017361232684,4511,16,0.0011616960271510974,0.9805997062515737,4511,16,-0.016278345801528243,0.5781334639591136,4511,16
as long,0.0090746010352191347,0.7614866073983049,4511,5,-0.0058218369330419488,0.8776534020958398,4511,5,0.00042074186467667447,0.9895344551260414,4511,5
as soon,0.010411874414088217,0.7243727268161826,4511,7,0.0059057467015752041,0.8776127231872609,4511,7,-0.010675833395859688,0.7274614881707485,4511,7
as soon as,0.010883529697435364,0.7124802877365611,4511,7,0.0053232658906490768,0.8871611384063192,4511,7,-0.010594806323076663,0.728795229112032,4511,7
as well,-0.0079319545184021838,0.7932138621710171,4511,9,0.0036091791388031783,0.9275267758417398,4511,9,-0.020707344764251994,0.4693836099907158,4511,9
asap,0.052080375225700463,0.009610358098445645,4511,7,-0.020270017875300084,0.615872245555859,4511,7,-0.023600369327061749,0.39825369783335424,4511,7
ask,0.012778740364303725,0.6537013418531551,4511,14,-0.00073984625602596351,0.982147498001428,4511,14,-0.0059826380273233573,0.8593366987136966,4511,14
asleep,-0.021040885450779659,0.5358583824326413,4511,13,0.043163838360136667,0.058654850522232994,4511,13,-0.015515258414053891,0.594770905436408,4511,13
ass,-0.0018302214536891866,0.9544347135313864,4511,47,-0.002072479005046281,0.9634351847641017,4511,47,-0.0034999390366321631,0.9133250919317162,4511,47
assignment,0.011767869296700467,0.6831570743491416,4511,5,-0.00059697678590939977,0.986309433822484,4511,5,-0.0065041103708216204,0.8481492497849288,4511,5
at,0.035058342597686247,0.14904324384117146,4511,276,0.010708773572852553,0.7786120374330447,4511,276,-0.02847746906429351,0.314563312301964,4511,276
at a,0.003888895272130934,0.9006990441857062,4511,7,-0.012763967496879566,0.7345390111863312,4511,7,0.0056063688902763626,0.8685858320690144,4511,7
at all,-0.010066116963003073,0.7361590385708018,4511,14,0.0036931477283385496,0.9275267758417398,4511,14,-0.00085428900437832934,0.9823480098529154,4511,14
at home,-0.0092082386352812361,0.7582414877756435,4511,6,-0.0069452365056216067,0.8595191310895678,4511,6,0.015868829406116267,0.5848521993492903,4511,6
at least,0.0032158423856931042,0.9198803576902265,4511,21,0.016347962631130676,0.651141832842088,4511,21,-0.011912945158673386,0.6892953314137872,4511,21
at me,-0.020998511814219648,0.536863528335955,4511,8,0.017067769577427915,0.6356997506376548,4511,8,0.0064272536064035705,0.8482120076890428,4511,8
at my,-0.02284242399392962,0.49072747291533575,4511,13,-0.0058446203097569874,0.8776127231872609,4511,13,0.029108129338183429,0.3060239930505345,4511,13
at school,-0.0049300563638192598,0.8768633182305425,4511,8,0.025803274837253969,0.4641519052398283,4511,8,-0.015032103412232213,0.605372800176104,4511,8
at the,0.027014454247709676,0.35564610824461373,4511,40,0.0010694166995646793,0.9811645041369143,4511,40,-0.017154088840236354,0.558058522634797,4511,40
at work,-0.0222003636945583,0.5091789301713102,4511,8,0.005761970227887778,0.8790966493168656,4511,8,0.017633800606357806,0.5466725242547595,4511,8
awake,-0.017281278644118429,0.5516685517151902,4511,5,-0.011798343431471892,0.7525378003233589,4511,5,0.028095800917435517,0.3221623334712109,4511,5
away,-0.006391782342991776,0.8402600573573158,4511,36,0.019280667119625415,0.6252258343476071,4511,36,-0.0088732760688052872,0.7741180122108107,4511,36
